user_id,transaction_type,amount,balance_before,balance_after,timestamp,is_anomaly
user_58,retiro,10948.09,476614.22,465666.12999999995,2023-01-04 06:33:00,0
user_32,recarga,24342.67,285673.33,310016.0,2023-01-04 06:34:00,0
user_61,recarga,22561.63,226831.54,249393.17,2023-01-04 06:35:00,0
user_49,retiro,14046.12,186186.88,172140.76,2023-01-04 06:36:00,0
user_18,recarga,14681.05,141343.51,156024.56,2023-01-04 06:37:00,0
user_85,retiro,33688.91,291519.38,257830.47,2023-01-04 06:38:00,0
user_68,retiro,6822.54,72766.58,65944.04000000001,2023-01-04 06:39:00,0
user_65,recarga,1478.97,460395.07,461874.04,2023-01-04 06:40:00,0
user_93,recarga,7184.67,96219.78,103404.45,2023-01-04 06:41:00,0
user_46,retiro,9014.17,375301.5,366287.33,2023-01-04 06:42:00,0
user_38,retiro,20599.7,160375.01,139775.31,2023-01-04 06:43:00,0
user_67,recarga,4155.79,120774.83,124930.62,2023-01-04 06:44:00,0
user_32,recarga,26264.4,283355.9,309620.30000000005,2023-01-04 06:45:00,0
user_12,retiro,20995.68,384911.24,363915.56,2023-01-04 06:46:00,0
user_83,recarga,25156.63,366100.97,391257.6,2023-01-04 06:47:00,0
user_53,recarga,20724.53,124540.61,145265.14,2023-01-04 06:48:00,0
user_6,recarga,24254.71,171946.15,196200.86,2023-01-04 06:49:00,0
user_78,retiro,1000.0,435727.77,434727.77,2023-01-04 06:50:00,0
user_86,retiro,12055.14,364389.43,352334.29,2023-01-04 06:51:00,0
user_13,retiro,17477.3,359220.01,341742.71,2023-01-04 06:52:00,0
user_86,retiro,13869.13,141763.49,127894.35999999999,2023-01-04 06:53:00,0
user_18,retiro,15900.7,398082.11,382181.41,2023-01-04 06:54:00,0
user_53,recarga,22301.66,185624.72,207926.38,2023-01-04 06:55:00,0
user_92,retiro,25080.14,206681.35,181601.21000000002,2023-01-04 06:56:00,0
user_19,recarga,39647.41,150904.93,190552.34,2023-01-04 06:57:00,0
user_28,retiro,5164.31,69481.22,64316.91,2023-01-04 06:58:00,0
user_23,recarga,23774.08,215992.85,239766.93,2023-01-04 06:59:00,0
user_81,recarga,32154.3,18300.36,50454.66,2023-01-04 07:00:00,0
user_62,retiro,19435.81,233396.02,213960.21,2023-01-04 07:01:00,0
user_73,retiro,10858.14,365253.15,354395.01,2023-01-04 07:02:00,0
user_56,recarga,12666.69,480765.07,493431.76,2023-01-04 07:03:00,0
user_7,retiro,14402.1,48520.44,34118.340000000004,2023-01-04 07:04:00,0
user_89,recarga,12865.67,147832.45,160698.12000000002,2023-01-04 07:05:00,0
user_61,recarga,25701.47,252124.22,277825.69,2023-01-04 07:06:00,0
user_28,retiro,13901.38,93490.09,79588.70999999999,2023-01-04 07:07:00,0
user_73,recarga,32842.94,67245.98,100088.92,2023-01-04 07:08:00,0
user_16,retiro,22110.53,231635.87,209525.34,2023-01-04 07:09:00,0
user_65,recarga,20827.8,294557.96,315385.76,2023-01-04 07:10:00,0
user_5,retiro,12678.6,411901.79,399223.19,2023-01-04 07:11:00,0
user_57,retiro,4971.8,498923.68,493951.88,2023-01-04 07:12:00,0
user_68,recarga,21715.45,389392.68,411108.13,2023-01-04 07:13:00,0
user_27,recarga,29099.64,118456.82,147556.46000000002,2023-01-04 07:14:00,0
user_61,retiro,10296.91,376509.25,366212.34,2023-01-04 07:15:00,0
user_40,retiro,1645.0,273205.28,271560.28,2023-01-04 07:16:00,0
user_68,recarga,26513.87,230896.69,257410.56,2023-01-04 07:17:00,0
user_81,recarga,27003.69,468506.96,495510.65,2023-01-04 07:18:00,0
user_89,recarga,16025.41,354025.37,370050.77999999997,2023-01-04 07:19:00,0
user_83,recarga,15262.91,344029.61,359292.51999999996,2023-01-04 07:20:00,0
user_40,recarga,35520.95,15760.42,51281.369999999995,2023-01-04 07:21:00,0
user_48,recarga,27062.83,433885.03,460947.86000000004,2023-01-04 07:22:00,0
user_90,retiro,19756.74,398717.23,378960.49,2023-01-04 07:23:00,0
user_48,retiro,19935.42,156481.52,136546.09999999998,2023-01-04 07:24:00,0
user_75,retiro,3697.52,153135.57,149438.05000000002,2023-01-04 07:25:00,0
user_70,retiro,28777.15,36204.45,7427.299999999996,2023-01-04 07:26:00,0
user_2,retiro,5332.2,34919.65,29587.45,2023-01-04 07:27:00,0
user_9,recarga,16896.75,337611.31,354508.06,2023-01-04 07:28:00,0
user_97,retiro,1000.0,101256.43,100256.43,2023-01-04 07:29:00,0
user_88,retiro,20588.25,462538.45,441950.2,2023-01-04 07:30:00,0
user_34,retiro,26590.76,422778.17,396187.41,2023-01-04 07:31:00,0
user_79,recarga,13942.83,180953.73,194896.56,2023-01-04 07:32:00,0
user_1,retiro,1000.0,196233.59,195233.59,2023-01-04 07:33:00,0
user_23,retiro,21996.3,170365.51,148369.21000000002,2023-01-04 07:34:00,0
user_73,retiro,4616.98,55273.51,50656.53,2023-01-04 07:35:00,0
user_37,recarga,19235.4,25400.78,44636.18,2023-01-04 07:36:00,0
user_21,retiro,7604.13,231545.25,223941.12,2023-01-04 07:37:00,0
user_25,retiro,11487.38,472089.66,460602.27999999997,2023-01-04 07:38:00,0
user_42,recarga,28332.25,459452.17,487784.42,2023-01-04 07:39:00,0
user_54,retiro,17613.16,406820.98,389207.82,2023-01-04 07:40:00,0
user_38,recarga,26884.98,318011.51,344896.49,2023-01-04 07:41:00,0
user_90,retiro,26761.41,429548.98,402787.57,2023-01-04 07:42:00,0
user_28,retiro,28714.61,262383.57,233668.96000000002,2023-01-04 07:43:00,0
user_19,recarga,16866.77,98278.47,115145.24,2023-01-04 07:44:00,0
user_90,recarga,14576.14,345243.47,359819.61,2023-01-04 07:45:00,0
user_40,retiro,15848.64,461116.56,445267.92,2023-01-04 07:46:00,0
user_53,recarga,14231.62,19606.5,33838.12,2023-01-04 07:47:00,0
user_19,recarga,22128.33,133207.59,155335.91999999998,2023-01-04 07:48:00,0
user_18,retiro,11561.96,140064.71,128502.75,2023-01-04 07:49:00,0
user_83,recarga,29240.97,58529.37,87770.34,2023-01-04 07:50:00,0
user_98,recarga,32968.8,120492.17,153460.97,2023-01-04 07:51:00,0
user_65,retiro,12708.77,198151.22,185442.45,2023-01-04 07:52:00,0
user_29,recarga,25463.39,470519.36,495982.75,2023-01-04 07:53:00,0
user_52,recarga,26391.57,431530.23,457921.8,2023-01-04 07:54:00,0
user_33,retiro,11900.91,473543.05,461642.14,2023-01-04 07:55:00,0
user_21,retiro,16250.84,69080.17,52829.33,2023-01-04 07:56:00,0
user_66,retiro,14943.8,23743.75,8799.95,2023-01-04 07:57:00,0
user_5,retiro,20403.22,63842.75,43439.53,2023-01-04 07:58:00,0
user_78,retiro,18649.97,458004.86,439354.89,2023-01-04 07:59:00,0
user_26,recarga,25066.16,87169.43,112235.59,2023-01-04 08:00:00,0
user_9,recarga,22440.08,290591.99,313032.07,2023-01-04 08:01:00,0
user_72,recarga,17678.08,121515.36,139193.44,2023-01-04 08:02:00,0
user_96,recarga,5177.08,20111.36,25288.440000000002,2023-01-04 08:03:00,0
user_95,retiro,8565.82,51464.46,42898.64,2023-01-04 08:04:00,0
user_47,retiro,19244.02,357800.54,338556.51999999996,2023-01-04 08:05:00,0
user_69,recarga,39947.34,99359.56,139306.9,2023-01-04 08:06:00,0
user_58,retiro,7271.72,122278.21,115006.49,2023-01-04 08:07:00,0
user_99,recarga,3927.29,194855.69,198782.98,2023-01-04 08:08:00,0
user_58,recarga,8208.27,332048.36,340256.63,2023-01-04 08:09:00,0
user_1,retiro,16082.01,239992.47,223910.46,2023-01-04 08:10:00,0
user_28,recarga,15522.1,472859.01,488381.11,2023-01-04 08:11:00,0
user_67,recarga,33638.25,222749.27,256387.52,2023-01-04 08:12:00,0
user_64,recarga,20062.57,107574.15,127636.72,2023-01-04 08:13:00,0
user_82,recarga,10253.14,272709.99,282963.13,2023-01-04 08:14:00,0
user_25,retiro,7264.67,230935.91,223671.24,2023-01-04 08:15:00,0
user_88,retiro,20101.86,395697.79,375595.93,2023-01-04 08:16:00,0
user_9,recarga,18204.83,468209.4,486414.23000000004,2023-01-04 08:17:00,0
user_52,recarga,29967.98,419784.66,449752.63999999996,2023-01-04 08:18:00,0
user_78,retiro,24250.87,200629.47,176378.6,2023-01-04 08:19:00,0
user_58,retiro,18817.15,115896.9,97079.75,2023-01-04 08:20:00,0
user_21,recarga,37623.22,458099.58,495722.80000000005,2023-01-04 08:21:00,0
user_50,recarga,4803.66,199110.43,203914.09,2023-01-04 08:22:00,0
user_47,retiro,15240.53,387401.25,372160.72,2023-01-04 08:23:00,0
user_20,retiro,5298.72,494868.4,489569.68000000005,2023-01-04 08:24:00,0
user_21,recarga,23344.93,292946.91,316291.83999999997,2023-01-04 08:25:00,0
user_99,retiro,16059.13,245141.43,229082.3,2023-01-04 08:26:00,0
user_97,recarga,29169.29,352936.68,382105.97,2023-01-04 08:27:00,0
user_29,recarga,8460.34,105026.18,113486.51999999999,2023-01-04 08:28:00,0
user_24,recarga,7501.96,249237.47,256739.43,2023-01-04 08:29:00,0
user_27,retiro,22892.21,163042.07,140149.86000000002,2023-01-04 08:30:00,0
user_64,recarga,38955.02,90471.66,129426.68,2023-01-04 08:31:00,0
user_44,recarga,45416.41,308966.91,354383.31999999995,2023-01-04 08:32:00,0
user_67,recarga,24885.22,292095.98,316981.19999999995,2023-01-04 08:33:00,0
user_6,retiro,5029.79,382989.76,377959.97000000003,2023-01-04 08:34:00,0
user_48,recarga,21563.13,437755.36,459318.49,2023-01-04 08:35:00,0
user_8,recarga,23349.1,117984.23,141333.33,2023-01-04 08:36:00,0
user_35,recarga,34663.99,392054.3,426718.29,2023-01-04 08:37:00,0
user_82,retiro,30893.68,190018.73,159125.05000000002,2023-01-04 08:38:00,0
user_0,recarga,31944.65,318114.74,350059.39,2023-01-04 08:39:00,0
user_9,recarga,5732.62,426617.61,432350.23,2023-01-04 08:40:00,0
user_35,recarga,15191.04,135530.71,150721.75,2023-01-04 08:41:00,0
user_72,retiro,20105.93,304471.03,284365.10000000003,2023-01-04 08:42:00,0
user_45,recarga,24111.46,245356.25,269467.71,2023-01-04 08:43:00,0
user_31,retiro,33814.0,397382.87,363568.87,2023-01-04 08:44:00,0
user_31,retiro,16099.23,351648.24,335549.01,2023-01-04 08:45:00,0
user_5,retiro,11685.91,387119.6,375433.69,2023-01-04 08:46:00,0
user_47,recarga,4792.52,151092.13,155884.65,2023-01-04 08:47:00,0
user_37,retiro,31701.76,355134.58,323432.82,2023-01-04 08:48:00,0
user_16,recarga,28113.06,306844.88,334957.94,2023-01-04 08:49:00,0
user_73,recarga,33426.53,233773.42,267199.95,2023-01-04 08:50:00,0
user_26,retiro,9182.0,195388.41,186206.41,2023-01-04 08:51:00,0
user_53,recarga,24108.34,172484.02,196592.36,2023-01-04 08:52:00,0
user_49,recarga,4141539.89,14740.44,4156280.33,2023-01-04 08:53:00,1
user_34,recarga,20181.0,93083.69,113264.69,2023-01-04 08:54:00,0
user_84,retiro,16758.5,38899.32,22140.82,2023-01-04 08:55:00,0
user_24,recarga,29610.86,425695.2,455306.06,2023-01-04 08:56:00,0
user_27,retiro,20485.43,431443.55,410958.12,2023-01-04 08:57:00,0
user_14,retiro,17763.64,424634.73,406871.08999999997,2023-01-04 08:58:00,0
user_3,retiro,22613.12,410780.68,388167.56,2023-01-04 08:59:00,0
user_92,recarga,24779.99,118451.92,143231.91,2023-01-04 09:00:00,0
user_72,retiro,5183.27,250975.23,245791.96000000002,2023-01-04 09:01:00,0
user_26,recarga,24422.57,454843.45,479266.02,2023-01-04 09:02:00,0
user_25,recarga,10778.05,382293.08,393071.13,2023-01-04 09:03:00,0
user_18,recarga,11901.74,10891.94,22793.68,2023-01-04 09:04:00,0
user_91,recarga,6794.11,235119.02,241913.12999999998,2023-01-04 09:05:00,0
user_16,recarga,42440.59,15228.4,57668.99,2023-01-04 09:06:00,0
user_42,recarga,20730.82,147523.91,168254.73,2023-01-04 09:07:00,0
user_40,recarga,32082.57,223523.6,255606.17,2023-01-04 09:08:00,0
user_41,recarga,9032.17,447520.65,456552.82,2023-01-04 09:09:00,0
user_49,retiro,8270.17,330648.3,322378.13,2023-01-04 09:10:00,0
user_83,retiro,9482.18,187617.44,178135.26,2023-01-04 09:11:00,0
user_39,retiro,12035.27,250420.9,238385.63,2023-01-04 09:12:00,0
user_38,recarga,13975.06,410520.85,424495.91,2023-01-04 09:13:00,0
user_22,recarga,15974.73,156831.24,172805.97,2023-01-04 09:14:00,0
user_95,retiro,6383.36,311367.04,304983.68,2023-01-04 09:15:00,0
user_51,recarga,18793.87,138500.97,157294.84,2023-01-04 09:16:00,0
user_46,retiro,28950.62,245182.08,216231.46,2023-01-04 09:17:00,0
user_62,recarga,5632.58,22082.67,27715.25,2023-01-04 09:18:00,0
user_96,retiro,19000.67,427614.91,408614.24,2023-01-04 09:19:00,0
user_68,recarga,26705.97,33690.93,60396.9,2023-01-04 09:20:00,0
user_42,recarga,8609.57,119936.64,128546.20999999999,2023-01-04 09:21:00,0
user_47,retiro,8949.67,173420.82,164471.15,2023-01-04 09:22:00,0
user_33,recarga,19000.53,316328.95,335329.48,2023-01-04 09:23:00,0
user_39,recarga,37067.52,362816.4,399883.92000000004,2023-01-04 09:24:00,0
user_74,recarga,1000.0,49421.01,50421.01,2023-01-04 09:25:00,0
user_60,retiro,27971.27,31298.09,3326.8199999999997,2023-01-04 09:26:00,0
user_49,recarga,26792.53,401505.04,428297.56999999995,2023-01-04 09:27:00,0
user_66,recarga,12878.63,358961.6,371840.23,2023-01-04 09:28:00,0
user_61,recarga,16507.71,417459.67,433967.38,2023-01-04 09:29:00,0
user_57,recarga,23329.9,341503.75,364833.65,2023-01-04 09:30:00,0
user_32,retiro,8277.69,377996.01,369718.32,2023-01-04 09:31:00,0
user_74,recarga,36990.61,195728.81,232719.41999999998,2023-01-04 09:32:00,0
user_15,recarga,21026.45,299190.32,320216.77,2023-01-04 09:33:00,0
user_81,recarga,28612.23,404642.25,433254.48,2023-01-04 09:34:00,0
user_93,recarga,24502.58,94337.59,118840.17,2023-01-04 09:35:00,0
user_47,recarga,26941.19,217183.25,244124.44,2023-01-04 09:36:00,0
user_9,recarga,12226.11,372839.99,385066.1,2023-01-04 09:37:00,0
user_81,recarga,22011.89,270991.92,293003.81,2023-01-04 09:38:00,0
user_37,retiro,25399.73,344012.15,318612.42000000004,2023-01-04 09:39:00,0
user_18,recarga,12837.75,153505.91,166343.66,2023-01-04 09:40:00,0
user_35,retiro,13553.13,25847.8,12294.67,2023-01-04 09:41:00,0
user_58,recarga,1000.0,24281.43,25281.43,2023-01-04 09:42:00,0
user_62,recarga,33469.54,471962.78,505432.32,2023-01-04 09:43:00,0
user_76,recarga,1000.0,472824.62,473824.62,2023-01-04 09:44:00,0
user_45,recarga,18462.73,113528.35,131991.08000000002,2023-01-04 09:45:00,0
user_2,retiro,11182.54,82258.17,71075.63,2023-01-04 09:46:00,0
user_73,retiro,7802.95,18888.52,11085.57,2023-01-04 09:47:00,0
user_64,retiro,12256.22,123315.86,111059.64,2023-01-04 09:48:00,0
user_90,retiro,15329.97,173832.21,158502.24,2023-01-04 09:49:00,0
user_7,recarga,23266.32,128208.89,151475.21,2023-01-04 09:50:00,0
user_50,recarga,16512.98,400718.23,417231.20999999996,2023-01-04 09:51:00,0
user_80,retiro,18073.9,377220.94,359147.04,2023-01-04 09:52:00,0
user_72,retiro,23807.75,49696.93,25889.18,2023-01-04 09:53:00,0
user_5,recarga,18960.17,351687.59,370647.76,2023-01-04 09:54:00,0
user_88,recarga,3999038.28,265086.71,4264124.99,2023-01-04 09:55:00,1
user_38,recarga,15438.99,74761.39,90200.38,2023-01-04 09:56:00,0
user_59,retiro,24750.92,372372.36,347621.44,2023-01-04 09:57:00,0
user_27,recarga,35896.62,52162.33,88058.95000000001,2023-01-04 09:58:00,0
user_96,recarga,18365.01,96803.83,115168.84,2023-01-04 09:59:00,0
user_53,recarga,23521.6,83120.98,106642.57999999999,2023-01-04 10:00:00,0
user_36,retiro,25107.47,470126.37,445018.9,2023-01-04 10:01:00,0
user_8,recarga,18358.48,352096.44,370454.92,2023-01-04 10:02:00,0
user_81,retiro,16186.74,211530.11,195343.37,2023-01-04 10:03:00,0
user_55,recarga,29894.01,412880.03,442774.04000000004,2023-01-04 10:04:00,0
user_58,retiro,26461.56,115820.11,89358.55,2023-01-04 10:05:00,0
user_84,retiro,11186.61,466235.71,455049.10000000003,2023-01-04 10:06:00,0
user_1,recarga,1000.0,351528.69,352528.69,2023-01-04 10:07:00,0
user_60,recarga,8280.79,284194.51,292475.3,2023-01-04 10:08:00,0
user_57,recarga,14855.22,399377.74,414232.95999999996,2023-01-04 10:09:00,0
user_59,recarga,12040.45,325942.68,337983.13,2023-01-04 10:10:00,0
user_39,retiro,1000.0,444683.54,443683.54,2023-01-04 10:11:00,0
user_35,recarga,28895.64,416284.8,445180.44,2023-01-04 10:12:00,0
user_36,recarga,21069.14,106936.95,128006.09,2023-01-04 10:13:00,0
user_78,recarga,18631.48,127435.26,146066.74,2023-01-04 10:14:00,0
user_91,recarga,17744.38,41897.73,59642.11,2023-01-04 10:15:00,0
user_17,retiro,8302.78,117897.47,109594.69,2023-01-04 10:16:00,0
user_97,recarga,17580.66,178309.54,195890.2,2023-01-04 10:17:00,0
user_62,retiro,8953.85,24125.4,15171.550000000001,2023-01-04 10:18:00,0
user_21,retiro,15696.79,164331.65,148634.86,2023-01-04 10:19:00,0
user_10,recarga,32744.48,388057.46,420801.94,2023-01-04 10:20:00,0
user_57,recarga,42936.77,421760.52,464697.29000000004,2023-01-04 10:21:00,0
user_56,retiro,23986.67,14347.91,-9638.759999999998,2023-01-04 10:22:00,0
user_76,recarga,10100.67,13502.05,23602.72,2023-01-04 10:23:00,0
user_3,recarga,15134.69,81690.48,96825.17,2023-01-04 10:24:00,0
user_85,recarga,30332.99,437562.76,467895.75,2023-01-04 10:25:00,0
user_6,recarga,17513.44,239946.25,257459.69,2023-01-04 10:26:00,0
user_60,retiro,15812.62,491622.02,475809.4,2023-01-04 10:27:00,0
user_53,recarga,18990.2,444792.42,463782.62,2023-01-04 10:28:00,0
user_87,recarga,8781.49,446162.78,454944.27,2023-01-04 10:29:00,0
user_67,retiro,22332.52,72953.45,50620.92999999999,2023-01-04 10:30:00,0
user_91,retiro,15397.58,242862.38,227464.80000000002,2023-01-04 10:31:00,0
user_78,recarga,27224.74,496859.39,524084.13,2023-01-04 10:32:00,0
user_0,retiro,12451.09,83031.67,70580.58,2023-01-04 10:33:00,0
user_54,recarga,20515.03,291374.39,311889.42000000004,2023-01-04 10:34:00,0
user_2,retiro,27369.46,178697.2,151327.74000000002,2023-01-04 10:35:00,0
user_77,recarga,23820.51,200050.49,223871.0,2023-01-04 10:36:00,0
user_37,recarga,28223.34,446488.33,474711.67000000004,2023-01-04 10:37:00,0
user_0,retiro,5136.3,298072.26,292935.96,2023-01-04 10:38:00,0
user_37,recarga,12996.85,381800.43,394797.27999999997,2023-01-04 10:39:00,0
user_84,retiro,14636.59,339884.85,325248.25999999995,2023-01-04 10:40:00,0
user_28,recarga,43599.0,269217.69,312816.69,2023-01-04 10:41:00,0
user_4,retiro,21773.03,397938.49,376165.45999999996,2023-01-04 10:42:00,0
user_73,retiro,9514.05,485659.12,476145.07,2023-01-04 10:43:00,0
user_91,recarga,14258.39,483741.58,497999.97000000003,2023-01-04 10:44:00,0
user_20,retiro,8923.1,396831.48,387908.38,2023-01-04 10:45:00,0
user_70,recarga,31282.33,248791.58,280073.91,2023-01-04 10:46:00,0
user_66,retiro,2230.7,89947.89,87717.19,2023-01-04 10:47:00,0
user_46,recarga,30537.35,31790.55,62327.899999999994,2023-01-04 10:48:00,0
user_83,retiro,19882.37,123408.03,103525.66,2023-01-04 10:49:00,0
user_82,recarga,33528.02,176726.42,210254.44,2023-01-04 10:50:00,0
user_34,recarga,27588.39,73626.31,101214.7,2023-01-04 10:51:00,0
user_67,recarga,17901.58,120135.01,138036.59,2023-01-04 10:52:00,0
user_68,recarga,20159.08,50937.28,71096.36,2023-01-04 10:53:00,0
user_0,retiro,17002.89,266601.72,249598.82999999996,2023-01-04 10:54:00,0
user_67,retiro,32735.45,71895.91,39160.46000000001,2023-01-04 10:55:00,0
user_11,retiro,3971.35,373956.63,369985.28,2023-01-04 10:56:00,0
user_59,recarga,1000.0,172998.39,173998.39,2023-01-04 10:57:00,0
user_26,recarga,27588.29,339310.73,366899.01999999996,2023-01-04 10:58:00,0
user_55,recarga,18190.78,442434.52,460625.30000000005,2023-01-04 10:59:00,0
user_22,retiro,13913.16,52148.11,38234.95,2023-01-04 11:00:00,0
user_24,retiro,12211.86,494610.39,482398.53,2023-01-04 11:01:00,0
user_20,recarga,19988.5,326169.24,346157.74,2023-01-04 11:02:00,0
user_60,recarga,29295.29,36149.31,65444.6,2023-01-04 11:03:00,0
user_62,recarga,35553.38,163861.09,199414.47,2023-01-04 11:04:00,0
user_51,retiro,14826.2,444260.12,429433.92,2023-01-04 11:05:00,0
user_87,retiro,16486.01,302154.47,285668.45999999996,2023-01-04 11:06:00,0
user_24,retiro,9203.83,150738.96,141535.13,2023-01-04 11:07:00,0
user_54,recarga,17129.14,470842.35,487971.49,2023-01-04 11:08:00,0
user_45,retiro,7330.86,395753.76,388422.9,2023-01-04 11:09:00,0
user_31,retiro,18946.71,370413.86,351467.14999999997,2023-01-04 11:10:00,0
user_54,recarga,12813.66,445329.29,458142.94999999995,2023-01-04 11:11:00,0
user_95,recarga,27737.45,387192.17,414929.62,2023-01-04 11:12:00,0
user_4,recarga,6617.71,150501.79,157119.5,2023-01-04 11:13:00,0
user_35,recarga,21020.51,296104.18,317124.69,2023-01-04 11:14:00,0
user_48,retiro,6741.19,422720.22,415979.02999999997,2023-01-04 11:15:00,0
user_57,recarga,14014.55,98615.57,112630.12000000001,2023-01-04 11:16:00,0
user_38,retiro,21311.18,89881.41,68570.23000000001,2023-01-04 11:17:00,0
user_79,recarga,28983.34,87898.36,116881.7,2023-01-04 11:18:00,0
user_96,recarga,15454.71,105185.08,120639.79000000001,2023-01-04 11:19:00,0
user_84,recarga,18938.54,60583.1,79521.64,2023-01-04 11:20:00,0
user_60,recarga,28942.91,420438.22,449381.12999999995,2023-01-04 11:21:00,0
user_8,recarga,20800.27,410975.93,431776.2,2023-01-04 11:22:00,0
user_5,recarga,34015.78,84170.81,118186.59,2023-01-04 11:23:00,0
user_34,recarga,25662.1,355713.22,381375.31999999995,2023-01-04 11:24:00,0
user_38,recarga,22528.83,317218.02,339746.85000000003,2023-01-04 11:25:00,0
user_21,recarga,22442.77,145335.19,167777.96,2023-01-04 11:26:00,0
user_40,recarga,51488.97,121410.53,172899.5,2023-01-04 11:27:00,0
user_4,recarga,9815.37,132787.07,142602.44,2023-01-04 11:28:00,0
user_41,retiro,14948.69,368009.0,353060.31,2023-01-04 11:29:00,0
user_86,recarga,17585.57,166465.36,184050.93,2023-01-04 11:30:00,0
user_80,retiro,12298.21,146200.05,133901.84,2023-01-04 11:31:00,0
user_75,recarga,1000.0,21015.74,22015.74,2023-01-04 11:32:00,0
user_86,retiro,19166.51,455035.88,435869.37,2023-01-04 11:33:00,0
user_79,recarga,16002.72,378825.03,394827.75,2023-01-04 11:34:00,0
user_66,retiro,14842.33,241664.0,226821.67,2023-01-04 11:35:00,0
user_29,recarga,20254.41,472034.19,492288.6,2023-01-04 11:36:00,0
user_56,retiro,10464.55,153830.78,143366.23,2023-01-04 11:37:00,0
user_85,recarga,28220.48,340605.47,368825.94999999995,2023-01-04 11:38:00,0
user_72,recarga,36619.3,159523.69,196142.99,2023-01-04 11:39:00,0
user_28,retiro,12071.59,164140.49,152068.9,2023-01-04 11:40:00,0
user_36,recarga,24544.06,423907.49,448451.55,2023-01-04 11:41:00,0
user_86,recarga,21567.57,395640.76,417208.33,2023-01-04 11:42:00,0
user_12,recarga,25722.65,154112.64,179835.29,2023-01-04 11:43:00,0
user_31,retiro,12378.33,49880.86,37502.53,2023-01-04 11:44:00,0
user_45,retiro,1000.0,185216.23,184216.23,2023-01-04 11:45:00,0
user_22,recarga,28384.68,382428.19,410812.87,2023-01-04 11:46:00,0
user_44,retiro,18916.36,59266.74,40350.38,2023-01-04 11:47:00,0
user_16,recarga,3776.59,339329.42,343106.01,2023-01-04 11:48:00,0
user_84,recarga,5661.36,445984.0,451645.36,2023-01-04 11:49:00,0
user_65,retiro,4275.84,97821.31,93545.47,2023-01-04 11:50:00,0
user_5,retiro,1000.0,432480.12,431480.12,2023-01-04 11:51:00,0
user_17,retiro,2950.59,35168.3,32217.710000000003,2023-01-04 11:52:00,0
user_93,recarga,9459.13,336771.33,346230.46,2023-01-04 11:53:00,0
user_21,recarga,23242.37,397609.07,420851.44,2023-01-04 11:54:00,0
user_32,recarga,29457.29,227935.4,257392.69,2023-01-04 11:55:00,0
user_29,recarga,26680.01,109827.06,136507.07,2023-01-04 11:56:00,0
user_80,recarga,15401.68,463117.45,478519.13,2023-01-04 11:57:00,0
user_31,retiro,19312.29,19784.75,472.4599999999991,2023-01-04 11:58:00,0
user_41,retiro,11122.14,281984.9,270862.76,2023-01-04 11:59:00,0
user_77,recarga,37403.24,192696.21,230099.44999999998,2023-01-04 12:00:00,0
user_9,recarga,24740.3,235918.03,260658.33,2023-01-04 12:01:00,0
user_35,retiro,22145.03,272916.88,250771.85,2023-01-04 12:02:00,0
user_33,recarga,32266.46,272026.82,304293.28,2023-01-04 12:03:00,0
user_72,retiro,7603.72,109775.6,102171.88,2023-01-04 12:04:00,0
user_27,recarga,31942.95,343054.14,374997.09,2023-01-04 12:05:00,0
user_10,recarga,14413.94,19382.66,33796.6,2023-01-04 12:06:00,0
user_77,retiro,13371.44,20380.21,7008.769999999999,2023-01-04 12:07:00,0
user_38,recarga,11873.53,244458.8,256332.33,2023-01-04 12:08:00,0
user_46,recarga,41171.82,275532.41,316704.23,2023-01-04 12:09:00,0
user_18,recarga,14990.09,144695.85,159685.94,2023-01-04 12:10:00,0
user_14,retiro,16363.87,280321.01,263957.14,2023-01-04 12:11:00,0
user_27,retiro,18182.06,262893.52,244711.46000000002,2023-01-04 12:12:00,0
user_23,recarga,16748.41,181118.07,197866.48,2023-01-04 12:13:00,0
user_71,recarga,35559.54,329369.57,364929.11,2023-01-04 12:14:00,0
user_8,retiro,8000.15,479389.24,471389.08999999997,2023-01-04 12:15:00,0
user_46,recarga,32335.51,250493.32,282828.83,2023-01-04 12:16:00,0
user_32,retiro,18302.4,395164.87,376862.47,2023-01-04 12:17:00,0
user_61,recarga,18197.64,131322.32,149519.96000000002,2023-01-04 12:18:00,0
user_96,recarga,9574.87,383355.79,392930.66,2023-01-04 12:19:00,0
user_18,retiro,6951.74,327963.92,321012.18,2023-01-04 12:20:00,0
user_66,recarga,29909.62,323451.91,353361.52999999997,2023-01-04 12:21:00,0
user_73,retiro,20136.73,447587.32,427450.59,2023-01-04 12:22:00,0
user_39,recarga,29251.64,124341.62,153593.26,2023-01-04 12:23:00,0
user_46,recarga,12898.85,190540.56,203439.41,2023-01-04 12:24:00,0
user_64,retiro,22180.92,50703.05,28522.130000000005,2023-01-04 12:25:00,0
user_28,recarga,30868.63,365798.79,396667.42,2023-01-04 12:26:00,0
user_49,retiro,6592.73,423494.97,416902.24,2023-01-04 12:27:00,0
user_97,recarga,21565.92,208858.42,230424.34000000003,2023-01-04 12:28:00,0
user_12,retiro,22527.29,184845.14,162317.85,2023-01-04 12:29:00,0
user_0,retiro,7131.75,332739.41,325607.66,2023-01-04 12:30:00,0
user_33,recarga,33219.92,47039.33,80259.25,2023-01-04 12:31:00,0
user_92,retiro,18628.25,153982.53,135354.28,2023-01-04 12:32:00,0
